year,party,state_code,date,candidate,n_votes,race_n_votes
2000,GOP,AK,01/24/2000,bush,1571,4330
2000,GOP,AK,01/24/2000,forbes,1566,4330
2000,GOP,AK,01/24/2000,mccain,412,4330
2000,GOP,AK,01/24/2000,keyes,411,4330
2000,GOP,AK,01/24/2000,bauer,207,4330
2000,GOP,AK,01/24/2000,hatch,163,4330
2000,GOP,AL,06/06/2000,bush,171077,203077
2000,GOP,AL,06/06/2000,keyes,23394,203077
2000,GOP,AL,06/06/2000,uncommitted-,8606,203077
2000,Dem,AL,06/06/2000,gore,214541,278527
2000,Dem,AL,06/06/2000,uncommitted-,48521,278527
2000,Dem,AL,06/06/2000,larouche,15465,278527
2000,GOP,AR,05/23/2000,bush,35759,44573
2000,GOP,AR,05/23/2000,keyes,8814,44573
2000,Dem,AR,05/23/2000,gore,193750,246900
2000,Dem,AR,05/23/2000,uncommitted-,0,246900
2000,Dem,AR,05/23/2000,larouche,53150,246900
2000,GOP,AZ,02/22/2000,mccain,193708,322669
2000,GOP,AZ,02/22/2000,bush,115115,322669
2000,GOP,AZ,02/22/2000,keyes,11500,322669
2000,GOP,AZ,02/22/2000,forbes,1211,322669
2000,GOP,AZ,02/22/2000,hatch,637,322669
2000,GOP,AZ,02/22/2000,mcgrath,239,322669
2000,GOP,AZ,02/22/2000,bauer,177,322669
2000,GOP,AZ,02/22/2000,zanon,54,322669
2000,GOP,AZ,02/22/2000,see,28,322669
2000,Dem,AZ,03/11/2000,gore,67582,86907
2000,Dem,AZ,03/11/2000,bradley,16383,86907
2000,Dem,AZ,03/11/2000,uncommitted-,1439,86907
2000,Dem,AZ,03/11/2000,harder,1358,86907
2000,Dem,AZ,03/11/2000,invalid-,145,86907
2000,GOP,CA,03/07/2000,bush,1725162,2847921
2000,GOP,CA,03/07/2000,mccain,988706,2847921
2000,GOP,CA,03/07/2000,keyes,112747,2847921
2000,GOP,CA,03/07/2000,forbes,8449,2847921
2000,GOP,CA,03/07/2000,bauer,6860,2847921
2000,GOP,CA,03/07/2000,hatch,5997,2847921
2000,Dem,CA,03/07/2000,gore,2155321,2654114
2000,Dem,CA,03/07/2000,bradley,482882,2654114
2000,Dem,CA,03/07/2000,uncommitted-,0,2654114
2000,Dem,CA,03/07/2000,larouche,15911,2654114
2000,Dem,CA,03/07/2000,abstentions-,0,2654114
2000,GOP,CO,03/10/2000,bush,116897,180655
2000,GOP,CO,03/10/2000,mccain,48996,180655
2000,GOP,CO,03/10/2000,keyes,11871,180655
2000,GOP,CO,03/10/2000,forbes,1197,180655
2000,GOP,CO,03/10/2000,bauer,1190,180655
2000,GOP,CO,03/10/2000,hatch,504,180655
2000,Dem,CO,03/10/2000,gore,63384,88735
2000,Dem,CO,03/10/2000,bradley,20663,88735
2000,Dem,CO,03/10/2000,uncommitted-,3867,88735
2000,Dem,CO,03/10/2000,larouche,821,88735
2000,GOP,CT,03/07/2000,mccain,87176,178985
2000,GOP,CT,03/07/2000,bush,82881,178985
2000,GOP,CT,03/07/2000,keyes,5913,178985
2000,GOP,CT,03/07/2000,forbes,1242,178985
2000,GOP,CT,03/07/2000,uncommitted-,1222,178985
2000,GOP,CT,03/07/2000,bauer,373,178985
2000,GOP,CT,03/07/2000,hatch,178,178985
2000,Dem,CT,03/07/2000,gore,98312,177301
2000,Dem,CT,03/07/2000,bradley,73589,177301
2000,Dem,CT,03/07/2000,uncommitted-,5400,177301
2000,GOP,DC,05/02/2000,bush,1771,2433
2000,GOP,DC,05/02/2000,mccain,593,2433
2000,GOP,DC,05/02/2000,write-in-,69,2433
2000,Dem,DC,05/02/2000,gore,18621,19417
2000,Dem,DC,05/02/2000,uncommitted-,0,19417
2000,Dem,DC,05/02/2000,larouche,796,19417
2000,GOP,DE,02/08/2000,bush,15250,30060
2000,GOP,DE,02/08/2000,mccain,7638,30060
2000,GOP,DE,02/08/2000,forbes,5883,30060
2000,GOP,DE,02/08/2000,keyes,1148,30060
2000,GOP,DE,02/08/2000,bauer,120,30060
2000,GOP,DE,02/08/2000,hatch,21,30060
2000,Dem,DE,03/27/2000,gore,6377,11141
2000,Dem,DE,03/27/2000,uncommitted-,0,11141
2000,Dem,DE,03/27/2000,bradley,4476,11141
2000,Dem,DE,03/27/2000,larouche,288,11141
2000,GOP,FL,03/14/2000,bush,516161,699317
2000,GOP,FL,03/14/2000,mccain,139397,699317
2000,GOP,FL,03/14/2000,keyes,32343,699317
2000,GOP,FL,03/14/2000,forbes,6552,699317
2000,GOP,FL,03/14/2000,bauer,3493,699317
2000,GOP,FL,03/14/2000,hatch,1371,699317
2000,Dem,FL,03/14/2000,gore,451657,551916
2000,Dem,FL,03/14/2000,bradley,100259,551916
2000,Dem,FL,03/14/2000,uncommitted-,0,551916
2000,GOP,GA,03/07/2000,bush,430480,643188
2000,GOP,GA,03/07/2000,mccain,179046,643188
2000,GOP,GA,03/07/2000,keyes,29640,643188
2000,GOP,GA,03/07/2000,bauer,1962,643188
2000,GOP,GA,03/07/2000,forbes,1647,643188
2000,GOP,GA,03/07/2000,hatch,413,643188
2000,Dem,GA,03/07/2000,gore,238396,284431
2000,Dem,GA,03/07/2000,bradley,46035,284431
2000,Dem,GA,03/07/2000,uncommitted-,0,284431
2000,Dem,HI,03/07/2000,gore,1080,1315
2000,Dem,HI,03/07/2000,bradley,235,1315
2000,Dem,HI,03/07/2000,uncommitted-,0,1315
2000,GOP,IA,01/24/2000,bush,35384,86359
2000,GOP,IA,01/24/2000,forbes,26338,86359
2000,GOP,IA,01/24/2000,keyes,12329,86359
2000,GOP,IA,01/24/2000,bauer,7367,86359
2000,GOP,IA,01/24/2000,mccain,4053,86359
2000,GOP,IA,01/24/2000,hatch,888,86359
2000,GOP,IA,01/24/2000,uncommitted-,0,86359
2000,Dem,IA,01/24/2000,gore,1269,2001
2000,Dem,IA,01/24/2000,bradley,698,2001
2000,Dem,IA,01/24/2000,uncommitted-,0,2001
2000,Dem,IA,01/24/2000,uncommitted-,33,2001
2000,Dem,IA,01/24/2000,others-,1,2001
2000,GOP,ID,05/23/2000,bush,116385,158446
2000,GOP,ID,05/23/2000,uncommitted-,11798,158446
2000,GOP,ID,05/23/2000,keyes,30263,158446
2000,Dem,ID,03/07/2000,gore,240,382
2000,Dem,ID,03/07/2000,bradley,126,382
2000,Dem,ID,03/07/2000,uncommitted-,16,382
2000,GOP,IL,03/21/2000,bush,496646,736857
2000,GOP,IL,03/21/2000,uncommitted-,0,736857
2000,GOP,IL,03/21/2000,mccain,158752,736857
2000,GOP,IL,03/21/2000,keyes,66057,736857
2000,GOP,IL,03/21/2000,forbes,10334,736857
2000,GOP,IL,03/21/2000,bauer,5068,736857
2000,Dem,IL,03/21/2000,gore,682916,809648
2000,Dem,IL,03/21/2000,bradley,115317,809648
2000,Dem,IL,03/21/2000,uncommitted-,0,809648
2000,Dem,IL,03/21/2000,larouche,11415,809648
2000,Dem,IL,03/21/2000,abstentions-,0,809648
2000,GOP,IN,05/02/2000,bush,330095,406664
2000,GOP,IN,05/02/2000,mccain,76569,406664
2000,GOP,IN,05/02/2000,uncommitted-,0,406664
2000,Dem,IN,05/02/2000,gore,219604,293172
2000,Dem,IN,05/02/2000,bradley,64339,293172
2000,Dem,IN,05/02/2000,uncommitted-,0,293172
2000,Dem,IN,05/02/2000,larouche,9229,293172
2000,Dem,KS,05/06/2000,gore,541,566
2000,Dem,KS,05/06/2000,uncommitted-,7,566
2000,Dem,KS,05/06/2000,larouche,18,566
2000,GOP,KY,05/20/2000,bush,75783,91323
2000,GOP,KY,05/20/2000,mccain,5780,91323
2000,GOP,KY,05/20/2000,keyes,4337,91323
2000,GOP,KY,05/20/2000,bauer,2408,91323
2000,GOP,KY,05/20/2000,forbes,1829,91323
2000,GOP,KY,05/20/2000,uncommitted-,1186,91323
2000,Dem,KY,05/23/2000,gore,156966,220279
2000,Dem,KY,05/23/2000,bradley,32340,220279
2000,Dem,KY,05/23/2000,uncommitted-,26046,220279
2000,Dem,KY,05/23/2000,larouche,4927,220279
2000,Dem,KY,05/23/2000,abstentions-,0,220279
2000,GOP,LA,03/14/2000,bush,86038,102912
2000,GOP,LA,03/14/2000,mccain,9165,102912
2000,GOP,LA,03/14/2000,keyes,5900,102912
2000,GOP,LA,03/14/2000,forbes,1041,102912
2000,GOP,LA,03/14/2000,bauer,768,102912
2000,Dem,LA,03/14/2000,gore,114942,157551
2000,Dem,LA,03/14/2000,bradley,31385,157551
2000,Dem,LA,03/14/2000,uncommitted-,0,157551
2000,Dem,LA,03/14/2000,larouche,6127,157551
2000,Dem,LA,03/14/2000,crow,5097,157551
2000,GOP,MA,03/07/2000,mccain,324708,501951
2000,GOP,MA,03/07/2000,bush,159534,501951
2000,GOP,MA,03/07/2000,keyes,12630,501951
2000,GOP,MA,03/07/2000,bauer,1744,501951
2000,GOP,MA,03/07/2000,forbes,1407,501951
2000,GOP,MA,03/07/2000,uncommitted-,1292,501951
2000,GOP,MA,03/07/2000,all-others-,374,501951
2000,GOP,MA,03/07/2000,hatch,262,501951
2000,GOP,MA,03/07/2000,abstention-,0,501951
2000,Dem,MA,03/07/2000,gore,341586,570074
2000,Dem,MA,03/07/2000,bradley,212452,570074
2000,Dem,MA,03/07/2000,uncommitted-,11281,570074
2000,Dem,MA,03/07/2000,all-others-,2620,570074
2000,Dem,MA,03/07/2000,larouche,2135,570074
2000,GOP,MD,03/07/2000,bush,211439,376034
2000,GOP,MD,03/07/2000,mccain,135981,376034
2000,GOP,MD,03/07/2000,keyes,25020,376034
2000,GOP,MD,03/07/2000,forbes,1678,376034
2000,GOP,MD,03/07/2000,bauer,1328,376034
2000,GOP,MD,03/07/2000,hatch,588,376034
2000,Dem,MD,03/07/2000,gore,341630,507462
2000,Dem,MD,03/07/2000,bradley,144387,507462
2000,Dem,MD,03/07/2000,uncommitted-,16935,507462
2000,Dem,MD,03/07/2000,larouche,4510,507462
2000,GOP,ME,03/07/2000,bush,49308,96624
2000,GOP,ME,03/07/2000,mccain,42510,96624
2000,GOP,ME,03/07/2000,keyes,2989,96624
2000,GOP,ME,03/07/2000,uncommitted-,1038,96624
2000,GOP,ME,03/07/2000,forbes,455,96624
2000,GOP,ME,03/07/2000,bauer,324,96624
2000,Dem,ME,03/07/2000,gore,34725,64279
2000,Dem,ME,03/07/2000,bradley,26520,64279
2000,Dem,ME,03/07/2000,uncommitted-,2634,64279
2000,Dem,ME,03/07/2000,larouche,208,64279
2000,Dem,ME,03/07/2000,epstein,192,64279
2000,GOP,MI,02/22/2000,mccain,650805,1276770
2000,GOP,MI,02/22/2000,bush,549665,1276770
2000,GOP,MI,02/22/2000,keyes,59032,1276770
2000,GOP,MI,02/22/2000,uncommitted-,8714,1276770
2000,GOP,MI,02/22/2000,forbes,4894,1276770
2000,GOP,MI,02/22/2000,bauer,2733,1276770
2000,GOP,MI,02/22/2000,hatch,905,1276770
2000,GOP,MI,02/22/2000,schriner,22,1276770
2000,Dem,MI,03/11/2000,gore,15853,19160
2000,Dem,MI,03/11/2000,bradley,3117,19160
2000,Dem,MI,03/11/2000,uncommitted-,190,19160
2000,GOP,MN,04/29/2000,bush,11531,18401
2000,GOP,MN,04/29/2000,keyes,3661,18401
2000,GOP,MN,04/29/2000,mccain,3209,18401
2000,Dem,MN,03/11/2000,gore,11100,15000
2000,Dem,MN,03/11/2000,uncommitted-,1650,15000
2000,Dem,MN,03/11/2000,bradley,1800,15000
2000,Dem,MN,03/11/2000,harder,450,15000
2000,Dem,MN,03/11/2000,abstentions-,0,15000
2000,GOP,MO,03/07/2000,bush,275366,475363
2000,GOP,MO,03/07/2000,mccain,167831,475363
2000,GOP,MO,03/07/2000,keyes,27282,475363
2000,GOP,MO,03/07/2000,forbes,2044,475363
2000,GOP,MO,03/07/2000,uncommitted-,1345,475363
2000,GOP,MO,03/07/2000,bauer,1038,475363
2000,GOP,MO,03/07/2000,hatch,363,475363
2000,GOP,MO,03/07/2000,hornung,94,475363
2000,Dem,MO,03/07/2000,gore,171562,265489
2000,Dem,MO,03/07/2000,bradley,89092,265489
2000,Dem,MO,03/07/2000,uncommitted-,3364,265489
2000,Dem,MO,03/07/2000,larouche,906,265489
2000,Dem,MO,03/07/2000,price,565,265489
2000,GOP,MS,03/14/2000,bush,101042,114979
2000,GOP,MS,03/14/2000,keyes,6478,114979
2000,GOP,MS,03/14/2000,mccain,6263,114979
2000,GOP,MS,03/14/2000,forbes,588,114979
2000,GOP,MS,03/14/2000,bauer,475,114979
2000,GOP,MS,03/14/2000,hatch,133,114979
2000,Dem,MS,03/14/2000,gore,79408,88602
2000,Dem,MS,03/14/2000,uncommitted-,0,88602
2000,Dem,MS,03/14/2000,bradley,7621,88602
2000,Dem,MS,03/14/2000,larouche,1573,88602
2000,GOP,MT,06/06/2000,bush,88194,113671
2000,GOP,MT,06/06/2000,keyes,20822,113671
2000,GOP,MT,06/06/2000,uncommitted-,4655,113671
2000,Dem,MT,06/06/2000,gore,68420,87867
2000,Dem,MT,06/06/2000,uncommitted-,19447,87867
2000,GOP,NC,05/02/2000,bush,253485,322517
2000,GOP,NC,05/02/2000,mccain,35018,322517
2000,GOP,NC,05/02/2000,keyes,25320,322517
2000,GOP,NC,05/02/2000,bauer,3311,322517
2000,GOP,NC,05/02/2000,uncommitted-,5383,322517
2000,Dem,NC,05/02/2000,gore,383696,544922
2000,Dem,NC,05/02/2000,bradley,99796,544922
2000,Dem,NC,05/02/2000,uncommitted-,49905,544922
2000,Dem,NC,05/02/2000,larouche,11525,544922
2000,GOP,ND,02/29/2000,bush,6865,9066
2000,GOP,ND,02/29/2000,mccain,1717,9066
2000,GOP,ND,02/29/2000,keyes,481,9066
2000,GOP,ND,02/29/2000,others-,3,9066
2000,Dem,ND,03/07/2000,gore,1711,2188
2000,Dem,ND,03/07/2000,uncommitted-,0,2188
2000,Dem,ND,03/07/2000,bradley,477,2188
2000,GOP,NE,05/09/2000,bush,145176,185758
2000,GOP,NE,05/09/2000,mccain,28065,185758
2000,GOP,NE,05/09/2000,keyes,12073,185758
2000,GOP,NE,05/09/2000,write-in-,444,185758
2000,Dem,NE,05/09/2000,gore,73639,105271
2000,Dem,NE,05/09/2000,bradley,27884,105271
2000,Dem,NE,05/09/2000,uncommitted-,0,105271
2000,Dem,NE,05/09/2000,larouche,3191,105271
2000,Dem,NE,05/09/2000,write-in-,557,105271
2000,GOP,NH,02/01/2000,mccain,115606,238206
2000,GOP,NH,02/01/2000,bush,72330,238206
2000,GOP,NH,02/01/2000,uncommitted-,0,238206
2000,GOP,NH,02/01/2000,forbes,30166,238206
2000,GOP,NH,02/01/2000,keyes,15179,238206
2000,GOP,NH,02/01/2000,others-,3122,238206
2000,GOP,NH,02/01/2000,bauer,1640,238206
2000,GOP,NH,02/01/2000,hatch,163,238206
2000,Dem,NH,02/01/2000,gore,76897,154639
2000,Dem,NH,02/01/2000,bradley,70502,154639
2000,Dem,NH,02/01/2000,uncommitted-,0,154639
2000,Dem,NH,02/01/2000,others-,7240,154639
2000,GOP,NJ,06/06/2000,bush,201209,240810
2000,GOP,NJ,06/06/2000,keyes,39601,240810
2000,Dem,NJ,06/06/2000,gore,358951,378272
2000,Dem,NJ,06/06/2000,uncommitted-,0,378272
2000,Dem,NJ,06/06/2000,larouche,19321,378272
2000,GOP,NM,06/06/2000,bush,62161,75230
2000,GOP,NM,06/06/2000,mccain,7619,75230
2000,GOP,NM,06/06/2000,keyes,4850,75230
2000,GOP,NM,06/06/2000,uncommitted-,600,75230
2000,Dem,NM,06/06/2000,gore,98715,132280
2000,Dem,NM,06/06/2000,bradley,27204,132280
2000,Dem,NM,06/06/2000,uncommitted-,3298,132280
2000,Dem,NM,06/06/2000,larouche,3063,132280
2000,Dem,NV,05/19/2000,gore,912,934
2000,Dem,NV,05/19/2000,uncommitted-,0,934
2000,Dem,NV,05/19/2000,bradley,22,934
2000,GOP,NY,03/07/2000,bush,1102850,2161518
2000,GOP,NY,03/07/2000,mccain,937655,2161518
2000,GOP,NY,03/07/2000,uncommitted-,0,2161518
2000,GOP,NY,03/07/2000,keyes,71196,2161518
2000,GOP,NY,03/07/2000,forbes,49817,2161518
2000,Dem,NY,03/07/2000,gore,639417,974463
2000,Dem,NY,03/07/2000,bradley,326038,974463
2000,Dem,NY,03/07/2000,uncommitted-,0,974463
2000,Dem,NY,03/07/2000,larouche,9008,974463
2000,GOP,OH,03/07/2000,bush,810369,1397528
2000,GOP,OH,03/07/2000,mccain,516790,1397528
2000,GOP,OH,03/07/2000,keyes,55266,1397528
2000,GOP,OH,03/07/2000,forbes,8934,1397528
2000,GOP,OH,03/07/2000,bauer,6169,1397528
2000,Dem,OH,03/07/2000,gore,720311,978512
2000,Dem,OH,03/07/2000,bradley,241688,978512
2000,Dem,OH,03/07/2000,uncommitted-,0,978512
2000,Dem,OH,03/07/2000,larouche,16513,978512
2000,GOP,OK,03/14/2000,bush,98781,124809
2000,GOP,OK,03/14/2000,mccain,12973,124809
2000,GOP,OK,03/14/2000,keyes,11595,124809
2000,GOP,OK,03/14/2000,forbes,1066,124809
2000,GOP,OK,03/14/2000,bauer,394,124809
2000,Dem,OK,03/14/2000,gore,92654,134850
2000,Dem,OK,03/14/2000,bradley,34311,134850
2000,Dem,OK,03/14/2000,uncommitted-,0,134850
2000,Dem,OK,03/14/2000,larouche,7885,134850
2000,GOP,OR,05/16/2000,bush,292522,349831
2000,GOP,OR,05/16/2000,keyes,46764,349831
2000,GOP,OR,05/16/2000,miscellaneous-,10545,349831
2000,Dem,OR,05/16/2000,gore,300922,354594
2000,Dem,OR,05/16/2000,bradley,0,354594
2000,Dem,OR,05/16/2000,uncommitted-,0,354594
2000,Dem,OR,05/16/2000,larouche,38521,354594
2000,Dem,OR,05/16/2000,miscellaneous-,15151,354594
2000,GOP,PA,04/04/2000,bush,472398,643085
2000,GOP,PA,04/04/2000,mccain,145719,643085
2000,GOP,PA,04/04/2000,forbes,16162,643085
2000,GOP,PA,04/04/2000,bauer,8806,643085
2000,GOP,PA,04/04/2000,uncommitted-,0,643085
2000,Dem,PA,04/04/2000,gore,525306,704150
2000,Dem,PA,04/04/2000,bradley,146797,704150
2000,Dem,PA,04/04/2000,uncommitted-,0,704150
2000,Dem,PA,04/04/2000,larouche,32047,704150
2000,GOP,RI,03/07/2000,mccain,21754,36120
2000,GOP,RI,03/07/2000,bush,13170,36120
2000,GOP,RI,03/07/2000,keyes,923,36120
2000,GOP,RI,03/07/2000,uncommitted-,114,36120
2000,GOP,RI,03/07/2000,forbes,89,36120
2000,GOP,RI,03/07/2000,bauer,35,36120
2000,GOP,RI,03/07/2000,hatch,35,36120
2000,Dem,RI,03/07/2000,gore,26801,46844
2000,Dem,RI,03/07/2000,bradley,19000,46844
2000,Dem,RI,03/07/2000,uncommitted-,844,46844
2000,Dem,RI,03/07/2000,larouche,199,46844
2000,GOP,SC,02/19/2000,bush,305998,573101
2000,GOP,SC,02/19/2000,mccain,239964,573101
2000,GOP,SC,02/19/2000,keyes,25996,573101
2000,GOP,SC,02/19/2000,bauer,618,573101
2000,GOP,SC,02/19/2000,forbes,449,573101
2000,GOP,SC,02/19/2000,hatch,76,573101
2000,Dem,SC,03/09/2000,gore,8864,9657
2000,Dem,SC,03/09/2000,uncommitted-,514,9657
2000,Dem,SC,03/09/2000,bradley,172,9657
2000,Dem,SC,03/09/2000,kreml,107,9657
2000,GOP,SD,06/06/2000,bush,35418,45279
2000,GOP,SD,06/06/2000,mccain,6228,45279
2000,GOP,SD,06/06/2000,keyes,3478,45279
2000,GOP,SD,06/06/2000,attia,155,45279
2000,GOP,TN,03/14/2000,bush,193166,250791
2000,GOP,TN,03/14/2000,mccain,36436,250791
2000,GOP,TN,03/14/2000,keyes,16916,250791
2000,GOP,TN,03/14/2000,uncommitted-,1623,250791
2000,GOP,TN,03/14/2000,bauer,1305,250791
2000,GOP,TN,03/14/2000,forbes,1018,250791
2000,GOP,TN,03/14/2000,hatch,252,250791
2000,GOP,TN,03/14/2000,write-in-,75,250791
2000,Dem,TN,03/14/2000,gore,198264,215203
2000,Dem,TN,03/14/2000,uncommitted-,4407,215203
2000,Dem,TN,03/14/2000,bradley,11323,215203
2000,Dem,TN,03/14/2000,larouche,1031,215203
2000,Dem,TN,03/14/2000,write-in-,178,215203
2000,GOP,TX,03/14/2000,bush,986416,1126757
2000,GOP,TX,03/14/2000,mccain,80082,1126757
2000,GOP,TX,03/14/2000,keyes,43518,1126757
2000,GOP,TX,03/14/2000,uncommitted-,9570,1126757
2000,GOP,TX,03/14/2000,forbes,2865,1126757
2000,GOP,TX,03/14/2000,bauer,2189,1126757
2000,GOP,TX,03/14/2000,hatch,1324,1126757
2000,GOP,TX,03/14/2000,urban,793,1126757
2000,Dem,TX,03/14/2000,gore,631428,786890
2000,Dem,TX,03/14/2000,bradley,128564,786890
2000,Dem,TX,03/14/2000,uncommitted-,0,786890
2000,Dem,TX,03/14/2000,larouche,26898,786890
2000,GOP,UT,03/10/2000,bush,57617,91053
2000,GOP,UT,03/10/2000,keyes,19367,91053
2000,GOP,UT,03/10/2000,mccain,12784,91053
2000,GOP,UT,03/10/2000,forbes,859,91053
2000,GOP,UT,03/10/2000,bauer,426,91053
2000,Dem,UT,03/10/2000,gore,12527,15687
2000,Dem,UT,03/10/2000,bradley,3160,15687
2000,Dem,UT,03/10/2000,uncommitted-,0,15687
2000,GOP,VA,02/29/2000,bush,350588,664093
2000,GOP,VA,02/29/2000,mccain,291488,664093
2000,GOP,VA,02/29/2000,keyes,20356,664093
2000,GOP,VA,02/29/2000,bauer,852,664093
2000,GOP,VA,02/29/2000,forbes,809,664093
2000,GOP,VT,03/07/2000,mccain,49045,81355
2000,GOP,VT,03/07/2000,bush,28741,81355
2000,GOP,VT,03/07/2000,keyes,2164,81355
2000,GOP,VT,03/07/2000,forbes,616,81355
2000,GOP,VT,03/07/2000,write-in-,496,81355
2000,GOP,VT,03/07/2000,bauer,293,81355
2000,Dem,VT,03/07/2000,gore,26774,49283
2000,Dem,VT,03/07/2000,bradley,21629,49283
2000,Dem,VT,03/07/2000,uncommitted-,0,49283
2000,Dem,VT,03/07/2000,write-in-,525,49283
2000,Dem,VT,03/07/2000,larouche,355,49283
2000,GOP,WA,02/29/2000,bush,284053,491148
2000,GOP,WA,02/29/2000,mccain,191101,491148
2000,GOP,WA,02/29/2000,keyes,11753,491148
2000,GOP,WA,02/29/2000,forbes,1749,491148
2000,GOP,WA,02/29/2000,bauer,1469,491148
2000,GOP,WA,02/29/2000,hatch,1023,491148
2000,Dem,WA,02/29/2000,gore,202456,297001
2000,Dem,WA,02/29/2000,bradley,93375,297001
2000,Dem,WA,02/29/2000,uncommitted-,0,297001
2000,Dem,WA,02/29/2000,larouche,1170,297001
2000,GOP,WI,04/04/2000,bush,343292,495769
2000,GOP,WI,04/04/2000,mccain,89684,495769
2000,GOP,WI,04/04/2000,keyes,48919,495769
2000,GOP,WI,04/04/2000,forbes,5505,495769
2000,GOP,WI,04/04/2000,uncommitted-,3452,495769
2000,GOP,WI,04/04/2000,bauer,1813,495769
2000,GOP,WI,04/04/2000,hatch,1712,495769
2000,GOP,WI,04/04/2000,scattering-,1392,495769
2000,Dem,WI,04/04/2000,gore,328682,371196
2000,Dem,WI,04/04/2000,uncommitted-,4105,371196
2000,Dem,WI,04/04/2000,bradley,32560,371196
2000,Dem,WI,04/04/2000,larouche,3743,371196
2000,Dem,WI,04/04/2000,scattering-,2106,371196
2000,GOP,WV,05/09/2000,bush,87050,109404
2000,GOP,WV,05/09/2000,mccain,14121,109404
2000,GOP,WV,05/09/2000,keyes,5210,109404
2000,GOP,WV,05/09/2000,forbes,1733,109404
2000,GOP,WV,05/09/2000,bauer,1290,109404
2000,Dem,WV,05/09/2000,gore,182403,253310
2000,Dem,WV,05/09/2000,bradley,46710,253310
2000,Dem,WV,05/09/2000,uncommitted-,0,253310
2000,Dem,WV,05/09/2000,mcdonald,19374,253310
2000,Dem,WV,05/09/2000,larouche,4823,253310
2000,Dem,WV,05/09/2000,abstentions-,0,253310
2000,Dem,WY,03/25/2000,gore,223,261
2000,Dem,WY,03/25/2000,uncommitted-,19,261
2000,Dem,WY,03/25/2000,bradley,13,261
2000,Dem,WY,03/25/2000,others-,6,261
2004,Dem,DC,1/13/2004,kerry,4278,9126
2004,Dem,DC,1/13/2004,sharpton,1824,9126
2004,Dem,DC,1/13/2004,dean,1596,9126
2004,Dem,DC,1/13/2004,edwards,927,9126
2004,Dem,DC,1/13/2004,kucinich,303,9126
2004,Dem,DC,1/13/2004,clark,93,9126
2004,Dem,DC,1/13/2004,-write-in-others-,55,9126
2004,Dem,DC,1/13/2004,lieberman,31,9126
2004,Dem,DC,1/13/2004,uncommitted,19,9126
2004,Dem,DC,1/13/2004,braun,0,9126
2004,Dem,DC,1/13/2004,chebib,0,9126
2004,Dem,DC,1/13/2004,jackson,0,9126
2004,Dem,DC,1/13/2004,larouche,0,9126
2004,Dem,DC,1/13/2004,moseley-braun,0,9126
2004,Dem,DC,1/13/2004,supreme,0,9126
2004,Dem,DC,1/13/2004,walker,0,9126
2004,Dem,DC,1/13/2004,wojciechowski,0,9126
2004,Dem,DC,1/13/2004,-available-,0,9126
2004,Dem,IA,1/19/2004,kerry,5002,13487
2004,Dem,IA,1/19/2004,edwards,4393,13487
2004,Dem,IA,1/19/2004,dean,2342,13487
2004,Dem,IA,1/19/2004,gephardt,1507,13487
2004,Dem,IA,1/19/2004,kucinich,139,13487
2004,Dem,IA,1/19/2004,-write-in-others-,65,13487
2004,Dem,IA,1/19/2004,uncommitted,24,13487
2004,Dem,IA,1/19/2004,clark,15,13487
2004,Dem,IA,1/19/2004,lieberman,0,13487
2004,Dem,IA,1/19/2004,sharpton,0,13487
2004,Dem,IA,1/19/2004,-available-,0,13487
2004,GOP,NH,1/27/2004,bush,53962,67833
2004,GOP,NH,1/27/2004,-write-in-others-,9274,67833
2004,GOP,NH,1/27/2004,bosa,841,67833
2004,GOP,NH,1/27/2004,buchanan,836,67833
2004,GOP,NH,1/27/2004,rigazio,803,67833
2004,GOP,NH,1/27/2004,haines,579,67833
2004,GOP,NH,1/27/2004,callis,388,67833
2004,GOP,NH,1/27/2004,ashby,264,67833
2004,GOP,NH,1/27/2004,howard,239,67833
2004,GOP,NH,1/27/2004,laughlin,154,67833
2004,GOP,NH,1/27/2004,wyatt,153,67833
2004,GOP,NH,1/27/2004,taylor,124,67833
2004,GOP,NH,1/27/2004,harnes,87,67833
2004,GOP,NH,1/27/2004,o-connor,77,67833
2004,GOP,NH,1/27/2004,gostigian,52,67833
2004,GOP,NH,1/27/2004,uncommitted,0,67833
2004,GOP,NH,1/27/2004,-available-,0,67833
2004,Dem,NH,1/27/2004,kerry,84377,219787
2004,Dem,NH,1/27/2004,dean,57761,219787
2004,Dem,NH,1/27/2004,clark,27314,219787
2004,Dem,NH,1/27/2004,edwards,26487,219787
2004,Dem,NH,1/27/2004,lieberman,18911,219787
2004,Dem,NH,1/27/2004,kucinich,3114,219787
2004,Dem,NH,1/27/2004,gephardt,419,219787
2004,Dem,NH,1/27/2004,-write-in-others-,358,219787
2004,Dem,NH,1/27/2004,sharpton,347,219787
2004,Dem,NH,1/27/2004,larouche,90,219787
2004,Dem,NH,1/27/2004,carter,86,219787
2004,Dem,NH,1/27/2004,moseley-braun,81,219787
2004,Dem,NH,1/27/2004,o-donnell,79,219787
2004,Dem,NH,1/27/2004,bateman,68,219787
2004,Dem,NH,1/27/2004,crow,60,219787
2004,Dem,NH,1/27/2004,hamm,58,219787
2004,Dem,NH,1/27/2004,linnell,49,219787
2004,Dem,NH,1/27/2004,dokka,42,219787
2004,Dem,NH,1/27/2004,killeen,31,219787
2004,Dem,NH,1/27/2004,lee,15,219787
